AIRLINE,AIRLINE_P,DEST_AIRPORT,DEST_AIRPORT_P,Delays,YEAR,MONTH,Flight_Status
UA,11,DEN,30,68.0,2020,1,Delayed
UA,11,SEA,101,40.0,2020,1,Normal
UA,11,AUS,7,46.0,2020,1,Delayed
UA,11,MSY,76,96.0,2020,1,Delayed
UA,11,LAS,57,379.0,2020,1,Delayed
UA,11,EWR,38,142.0,2020,1,Delayed
UA,11,FLL,39,177.0,2020,1,Delayed
UA,11,LAS,57,189.0,2020,1,Delayed
UA,11,DEN,30,65.0,2020,1,Delayed
UA,11,DCA,29,279.0,2020,1,Delayed
YX,13,PIT,89,189.0,2020,1,Delayed
YX,13,PHL,87,145.0,2020,1,Delayed
YV,12,RDU,93,15.0,2020,1,Normal
YV,12,PNS,90,50.0,2020,1,Normal
YV,12,CLT,22,298.0,2020,1,Delayed
YV,12,OKC,80,113.0,2020,1,Delayed
YV,12,DCA,29,212.0,2020,1,Delayed
YV,12,PSP,91,122.0,2020,1,Delayed
YV,12,ATL,6,119.0,2020,1,Delayed
YV,12,ATL,6,139.0,2020,1,Delayed
OO,10,LIT,64,37.0,2020,1,Normal
OO,10,MAF,66,150.0,2020,1,Delayed
OO,10,ASE,5,119.0,2020,1,Delayed
OO,10,JAN,54,64.0,2020,1,Delayed
UA,11,SFO,102,26.0,2020,1,Normal
UA,11,MIA,71,30.0,2020,1,Normal
UA,11,DEN,30,153.0,2020,1,Delayed
UA,11,PDX,86,24.0,2020,1,Normal
UA,11,LAX,58,18.0,2020,1,Normal
UA,11,MAF,66,257.0,2020,1,Delayed
UA,11,SEA,101,29.0,2020,1,Normal
UA,11,RDU,93,76.0,2020,1,Delayed
UA,11,ORF,84,111.0,2020,1,Delayed
UA,11,MCO,68,138.0,2020,1,Delayed
UA,11,RSW,96,66.0,2020,1,Delayed
UA,11,LGA,63,149.0,2020,1,Delayed
UA,11,EWR,38,120.0,2020,1,Delayed
UA,11,SAT,98,103.0,2020,1,Delayed
UA,11,LAX,58,124.0,2020,1,Delayed
UA,11,AUS,7,45.0,2020,1,Delayed
UA,11,SEA,101,44.0,2020,1,Delayed
UA,11,LAS,57,168.0,2020,1,Delayed
UA,11,AUS,7,44.0,2020,1,Delayed
UA,11,LAS,57,54.0,2020,1,Delayed
UA,11,EWR,38,91.0,2020,1,Delayed
UA,11,DEN,30,264.0,2020,1,Delayed
YX,13,PHL,87,186.0,2020,1,Delayed
EV,5,VPS,116,55.0,2020,1,Normal
EV,5,ECP,35,61.0,2020,1,Delayed
EV,5,LFT,62,169.0,2020,1,Delayed
EV,5,MOB,74,90.0,2020,1,Delayed
EV,5,SHV,104,112.0,2020,1,Delayed
B6,3,JFK,56,36.0,2020,1,Delayed
DL,4,ATL,6,56.0,2020,1,Delayed
DL,4,ATL,6,54.0,2020,1,Delayed
DL,4,SLC,107,110.0,2020,1,Delayed
DL,4,ATL,6,35.0,2020,1,Normal
EV,5,BRO,13,207.0,2020,1,Delayed
EV,5,BHM,9,57.0,2020,1,Delayed
YV,12,ELP,37,218.0,2020,1,Delayed
YV,12,MEM,69,54.0,2020,1,Delayed
YV,12,PHL,87,166.0,2020,1,Delayed
YV,12,PHX,88,107.0,2020,1,Delayed
NK,8,TPA,112,117.0,2020,1,Delayed
NK,8,ATL,6,66.0,2020,1,Delayed
NK,8,MCO,68,419.0,2020,1,Delayed
YV,12,DFW,31,62.0,2020,1,Delayed
YV,12,OKC,80,166.0,2020,1,Delayed
YV,12,OKC,80,37.0,2020,1,Normal
YV,12,MSY,76,71.0,2020,1,Delayed
AA,1,MIA,71,69.0,2020,1,Delayed
AA,1,MIA,71,16.0,2020,1,Normal
NK,8,TPA,112,57.0,2020,1,Delayed
NK,8,SAN,97,74.0,2020,1,Delayed
NK,8,MCO,68,180.0,2020,1,Delayed
YX,13,CMH,23,22.0,2020,1,Normal
AS,2,SEA,101,51.0,2020,1,Delayed
DL,4,JFK,56,47.0,2020,1,Normal
OO,10,HOB,47,1872.0,2020,1,Delayed
OO,10,DSM,33,25.0,2020,1,Normal
OO,10,MAF,66,440.0,2020,1,Delayed
OO,10,CRP,25,198.0,2020,1,Delayed
OO,10,TUL,113,101.0,2020,1,Delayed
OO,10,MKE,72,17.0,2020,1,Normal
OO,10,OKC,80,28.0,2020,1,Normal
OO,10,ASE,5,282.0,2020,1,Delayed
OO,10,RNO,95,78.0,2020,1,Delayed
OO,10,SGF,103,152.0,2020,1,Delayed
OO,10,ASE,5,154.0,2020,1,Delayed
OO,10,XNA,117,358.0,2020,1,Delayed
OO,10,ASE,5,62.0,2020,1,Normal
OO,10,ASE,5,132.0,2020,1,Delayed
EV,5,RIC,94,31.0,2020,1,Normal
EV,5,MEM,69,15.0,2020,1,Normal
EV,5,CHS,19,46.0,2020,1,Delayed
EV,5,ABQ,0,212.0,2020,1,Delayed
EV,5,SAT,98,61.0,2020,1,Delayed
EV,5,ICT,51,118.0,2020,1,Delayed
EV,5,MSP,75,18.0,2020,1,Normal
EV,5,IND,52,38.0,2020,1,Normal
YX,13,MIA,71,90.0,2020,1,Delayed
YV,12,PIT,89,21.0,2020,1,Normal
YV,12,CAK,18,20.0,2020,1,Normal
YV,12,MEM,69,35.0,2020,1,Normal
YV,12,DAY,28,17.0,2020,1,Normal
YV,12,DFW,31,133.0,2020,1,Delayed
YV,12,MIA,71,20.0,2020,1,Normal
NK,8,MCO,68,16.0,2020,1,Normal
NK,8,LAS,57,59.0,2020,1,Delayed
UA,11,TPA,112,48.0,2020,1,Normal
UA,11,SAT,98,41.0,2020,1,Delayed
UA,11,ORD,83,70.0,2020,1,Delayed
UA,11,DFW,31,46.0,2020,1,Delayed
UA,11,LGA,63,53.0,2020,1,Delayed
UA,11,FLL,39,27.0,2020,1,Normal
UA,11,MIA,71,48.0,2020,1,Normal
UA,11,EWR,38,19.0,2020,1,Normal
UA,11,DFW,31,46.0,2020,1,Delayed
UA,11,RDU,93,77.0,2020,1,Delayed
UA,11,PDX,86,99.0,2020,1,Delayed
UA,11,OMA,81,34.0,2020,1,Normal
UA,11,MCI,67,26.0,2020,1,Normal
UA,11,ORD,83,17.0,2020,1,Normal
UA,11,LGA,63,55.0,2020,1,Delayed
UA,11,CVG,27,250.0,2020,1,Delayed
UA,11,SEA,101,51.0,2020,1,Delayed
UA,11,MSY,76,109.0,2020,1,Delayed
UA,11,SMF,108,317.0,2020,1,Delayed
UA,11,IAD,50,58.0,2020,1,Delayed
UA,11,EWR,38,73.0,2020,1,Delayed
UA,11,SAT,98,172.0,2020,1,Delayed
UA,11,MCO,68,24.0,2020,1,Normal
UA,11,ORD,83,34.0,2020,1,Normal
YV,12,DCA,29,84.0,2020,1,Delayed
YV,12,SLC,107,17.0,2020,1,Normal
YV,12,CVG,27,23.0,2020,1,Normal
YV,12,BHM,9,44.0,2020,1,Delayed
YV,12,DAY,28,45.0,2020,1,Delayed
YV,12,TYS,115,86.0,2020,1,Delayed
YV,12,DCA,29,113.0,2020,1,Delayed
YV,12,PIT,89,218.0,2020,1,Delayed
NK,8,DEN,30,61.0,2020,1,Delayed
NK,8,LAS,57,33.0,2020,1,Normal
UA,11,DEN,30,71.0,2020,1,Delayed
UA,11,EWR,38,52.0,2020,1,Normal
UA,11,EWR,38,27.0,2020,1,Normal
UA,11,SFO,102,25.0,2020,1,Normal
UA,11,AUS,7,30.0,2020,1,Normal
UA,11,ORD,83,40.0,2020,1,Normal
EV,5,LBB,59,92.0,2020,1,Delayed
EV,5,DCA,29,21.0,2020,1,Normal
EV,5,AEX,1,46.0,2020,1,Delayed
EV,5,OMA,81,59.0,2020,1,Delayed
EV,5,ECP,35,67.0,2020,1,Delayed
EV,5,MSP,75,125.0,2020,1,Delayed
EV,5,IND,52,21.0,2020,1,Normal
B6,3,JFK,56,75.0,2020,1,Delayed
AA,1,CLT,22,30.0,2020,1,Normal
DL,4,JFK,56,336.0,2020,1,Delayed
AS,2,SEA,101,21.0,2020,1,Normal
OO,10,SLC,107,27.0,2020,1,Normal
OO,10,MAF,66,101.0,2020,1,Delayed
OO,10,BNA,10,49.0,2020,1,Delayed
OO,10,ASE,5,360.0,2020,1,Delayed
OO,10,CMH,23,196.0,2020,1,Delayed
OO,10,LIT,64,64.0,2020,1,Delayed
OO,10,ASE,5,146.0,2020,1,Delayed
OO,10,ASE,5,118.0,2020,1,Delayed
EV,5,BTR,14,102.0,2020,1,Delayed
YV,12,STL,110,189.0,2020,1,Delayed
YV,12,CLT,22,63.0,2020,1,Delayed
YV,12,PHX,88,81.0,2020,1,Delayed
AA,1,MIA,71,166.0,2020,1,Delayed
NK,8,LAX,58,252.0,2020,1,Delayed
NK,8,ATL,6,37.0,2020,1,Delayed
NK,8,ORD,83,36.0,2020,1,Delayed
NK,8,MCO,68,113.0,2020,1,Delayed
UA,11,HDN,45,16.0,2020,1,Normal
UA,11,IAD,50,41.0,2020,1,Delayed
UA,11,AUS,7,160.0,2020,1,Delayed
UA,11,MIA,71,183.0,2020,1,Delayed
UA,11,ORD,83,86.0,2020,1,Delayed
UA,11,SLC,107,31.0,2020,1,Normal
UA,11,MCO,68,40.0,2020,1,Normal
UA,11,MCO,68,78.0,2020,1,Delayed
YX,13,SDF,100,1313.0,2020,1,Delayed
YV,12,BTR,14,97.0,2020,1,Delayed
YV,12,AUS,7,111.0,2020,1,Delayed
YV,12,ATL,6,215.0,2020,1,Delayed
YV,12,RDU,93,130.0,2020,1,Delayed
YV,12,XNA,117,69.0,2020,1,Delayed
YV,12,CMH,23,249.0,2020,1,Delayed
YV,12,HRL,48,89.0,2020,1,Delayed
UA,11,EWR,38,174.0,2020,1,Delayed
UA,11,MCO,68,52.0,2020,1,Delayed
UA,11,EWR,38,148.0,2020,1,Delayed
UA,11,LAS,57,60.0,2020,1,Delayed
UA,11,LAS,57,38.0,2020,1,Delayed
UA,11,ORD,83,68.0,2020,1,Delayed
UA,11,PDX,86,19.0,2020,1,Normal
YX,13,CVG,27,130.0,2020,1,Delayed
YX,13,ATL,6,165.0,2020,1,Delayed
YX,13,IND,52,126.0,2020,1,Delayed
YX,13,BHM,9,214.0,2020,1,Delayed
YX,13,SDF,100,516.0,2020,1,Delayed
YX,13,CHS,19,400.0,2020,1,Delayed
AS,2,SEA,101,33.0,2020,1,Normal
AS,2,SEA,101,35.0,2020,1,Normal
AA,1,DFW,31,1407.0,2020,1,Delayed
OO,10,SGF,103,121.0,2020,1,Delayed
OO,10,HOB,47,47.0,2020,1,Normal
OO,10,ASE,5,30.0,2020,1,Normal
OO,10,ASE,5,41.0,2020,1,Normal
OO,10,BHM,9,146.0,2020,1,Delayed
OO,10,HSV,49,717.0,2020,1,Delayed
OO,10,ASE,5,25.0,2020,1,Normal
EV,5,BTR,14,45.0,2020,1,Normal
AA,1,DFW,31,26.0,2020,1,Normal
DL,4,LGA,63,92.0,2020,1,Delayed
YV,12,AUS,7,23.0,2020,1,Normal
YV,12,ORF,84,42.0,2020,1,Normal
YV,12,MFE,70,244.0,2020,1,Delayed
NK,8,LAS,57,105.0,2020,1,Delayed
9E,0,MSP,75,402.0,2020,1,Delayed
YV,12,MFE,70,18.0,2020,1,Normal
YV,12,ORF,84,27.0,2020,1,Normal
YV,12,MSP,75,22.0,2020,1,Normal
YV,12,OKC,80,23.0,2020,1,Normal
YV,12,ICT,51,17.0,2020,1,Normal
YV,12,LGA,63,84.0,2020,1,Delayed
YV,12,CLE,20,45.0,2020,1,Normal
YV,12,MCI,67,116.0,2020,1,Delayed
YV,12,PNS,90,263.0,2020,1,Delayed
YV,12,ICT,51,110.0,2020,1,Delayed
DL,4,ATL,6,127.0,2020,1,Delayed
EV,5,MOB,74,24.0,2020,1,Normal
EV,5,AEX,1,15.0,2020,1,Normal
EV,5,LEX,61,18.0,2020,1,Normal
EV,5,MFE,70,43.0,2020,1,Normal
EV,5,TUL,113,25.0,2020,1,Normal
EV,5,IND,52,34.0,2020,1,Normal
EV,5,BNA,10,23.0,2020,1,Normal
EV,5,HRL,48,149.0,2020,1,Delayed
AA,1,DFW,31,20.0,2020,1,Normal
OO,10,JAN,54,480.0,2020,1,Delayed
OO,10,HOB,47,77.0,2020,1,Delayed
OO,10,ASE,5,120.0,2020,1,Delayed
AA,1,LAX,58,314.0,2020,1,Delayed
OO,10,MSP,75,105.0,2020,1,Delayed
OO,10,CVG,27,720.0,2020,1,Delayed
OO,10,ATL,6,20.0,2020,1,Normal
OO,10,JAN,54,15.0,2020,1,Normal
EV,5,XNA,117,21.0,2020,1,Normal
YV,12,MSP,75,108.0,2020,1,Delayed
YV,12,CLT,22,19.0,2020,1,Normal
YV,12,CLT,22,248.0,2020,1,Delayed
YV,12,OMA,81,239.0,2020,1,Delayed
NK,8,ORD,83,41.0,2020,1,Delayed
DL,4,LGA,63,70.0,2020,1,Delayed
UA,11,DEN,30,94.0,2020,1,Delayed
UA,11,SFO,102,342.0,2020,1,Delayed
UA,11,LAX,58,142.0,2020,1,Delayed
UA,11,LAS,57,105.0,2020,1,Delayed
UA,11,BWI,15,42.0,2020,1,Delayed
UA,11,DFW,31,159.0,2020,1,Delayed
UA,11,EWR,38,44.0,2020,1,Delayed
UA,11,DEN,30,153.0,2020,1,Delayed
UA,11,EWR,38,337.0,2020,1,Delayed
UA,11,SLC,107,99.0,2020,1,Delayed
UA,11,DCA,29,19.0,2020,1,Normal
UA,11,FLL,39,26.0,2020,1,Normal
UA,11,EWR,38,21.0,2020,1,Normal
UA,11,HNL,46,22.0,2020,1,Normal
YX,13,CVG,27,161.0,2020,1,Delayed
YX,13,IND,52,58.0,2020,1,Delayed
YX,13,AUS,7,51.0,2020,1,Delayed
YX,13,CHS,19,179.0,2020,1,Delayed
YX,13,CMH,23,244.0,2020,1,Delayed
YX,13,MCI,67,107.0,2020,1,Delayed
EV,5,LRD,65,61.0,2020,1,Delayed
YV,12,OMA,81,66.0,2020,1,Delayed
YV,12,LGA,63,81.0,2020,1,Delayed
YV,12,LGA,63,54.0,2020,1,Delayed
DL,4,LGA,63,27.0,2020,1,Normal
DL,4,LGA,63,170.0,2020,1,Delayed
DL,4,JFK,56,214.0,2020,1,Delayed
DL,4,LGA,63,144.0,2020,1,Delayed
UA,11,DEN,30,18.0,2020,1,Normal
UA,11,ABQ,0,72.0,2020,1,Delayed
UA,11,LAX,58,237.0,2020,1,Delayed
UA,11,MAF,66,35.0,2020,1,Normal
UA,11,EWR,38,50.0,2020,1,Delayed
UA,11,MCO,68,105.0,2020,1,Delayed
UA,11,BWI,15,235.0,2020,1,Delayed
UA,11,LAX,58,216.0,2020,1,Delayed
UA,11,PHX,88,133.0,2020,1,Delayed
UA,11,EWR,38,64.0,2020,1,Delayed
UA,11,EWR,38,45.0,2020,1,Delayed
UA,11,EWR,38,21.0,2020,1,Normal
UA,11,RDU,93,75.0,2020,1,Delayed
UA,11,DCA,29,90.0,2020,1,Delayed
UA,11,MSP,75,113.0,2020,1,Delayed
UA,11,BNA,10,139.0,2020,1,Delayed
UA,11,FLL,39,227.0,2020,1,Delayed
UA,11,EWR,38,98.0,2020,1,Delayed
YX,13,MCI,67,39.0,2020,1,Delayed
EV,5,CLL,21,111.0,2020,1,Delayed
EV,5,STL,110,117.0,2020,1,Delayed
B6,3,JFK,56,53.0,2020,1,Delayed
AA,1,CLT,22,115.0,2020,1,Delayed
OO,10,HOB,47,203.0,2020,1,Delayed
YV,12,LGA,63,21.0,2020,1,Normal
YV,12,CLT,22,21.0,2020,1,Normal
YV,12,DTW,34,311.0,2020,1,Delayed
YV,12,ECP,35,36.0,2020,1,Delayed
YV,12,ATL,6,230.0,2020,1,Delayed
YV,12,MEM,69,15.0,2020,1,Normal
YV,12,OMA,81,325.0,2020,1,Delayed
UA,11,TPA,112,61.0,2020,1,Delayed
UA,11,MIA,71,88.0,2020,1,Delayed
UA,11,AUS,7,156.0,2020,1,Delayed
EV,5,GPT,40,134.0,2020,1,Delayed
EV,5,IND,52,74.0,2020,1,Delayed
B6,3,JFK,56,57.0,2020,1,Delayed
AA,1,DFW,31,24.0,2020,1,Normal
OO,10,CLT,22,23.0,2020,1,Normal
OO,10,SGF,103,237.0,2020,1,Delayed
OO,10,STL,110,73.0,2020,1,Delayed
OO,10,BHM,9,388.0,2020,1,Delayed
OO,10,HOB,47,87.0,2020,1,Delayed
UA,11,ORD,83,90.0,2020,1,Delayed
AS,2,SEA,101,37.0,2020,1,Normal
AA,1,DFW,31,82.0,2020,1,Delayed
YV,12,CHS,19,106.0,2020,1,Delayed
YV,12,ELP,37,235.0,2020,1,Delayed
AA,1,ORD,83,66.0,2020,1,Delayed
NK,8,BWI,15,148.0,2020,1,Delayed
NK,8,DEN,30,89.0,2020,1,Delayed
DL,4,LGA,63,80.0,2020,1,Delayed
DL,4,LGA,63,48.0,2020,1,Delayed
UA,11,SAT,98,46.0,2020,1,Delayed
UA,11,PHL,87,92.0,2020,1,Delayed
UA,11,ORD,83,322.0,2020,1,Delayed
UA,11,SAT,98,59.0,2020,1,Delayed
UA,11,LAX,58,110.0,2020,1,Delayed
UA,11,LAS,57,20.0,2020,1,Normal
UA,11,DEN,30,39.0,2020,1,Normal
UA,11,EWR,38,102.0,2020,1,Delayed
UA,11,IAD,50,226.0,2020,1,Delayed
EV,5,TUL,113,69.0,2020,1,Normal
EV,5,PNS,90,30.0,2020,1,Normal
EV,5,LRD,65,83.0,2020,1,Normal
YV,12,OKC,80,305.0,2020,1,Delayed
YV,12,DAY,28,257.0,2020,1,Delayed
YV,12,BNA,10,22.0,2020,1,Normal
YV,12,XNA,117,26.0,2020,1,Normal
YV,12,HRL,48,162.0,2020,1,Delayed
YV,12,ONT,82,235.0,2020,1,Delayed
YV,12,TUL,113,70.0,2020,1,Delayed
YV,12,CMH,23,49.0,2020,1,Normal
YV,12,CHS,19,58.0,2020,1,Delayed
YV,12,BRO,13,99.0,2020,1,Delayed
YV,12,LGA,63,53.0,2020,1,Delayed
YV,12,PHX,88,409.0,2020,1,Delayed
NK,8,LAX,58,18.0,2020,1,Normal
NK,8,ORD,83,110.0,2020,1,Delayed
DL,4,LGA,63,244.0,2020,1,Delayed
DL,4,LGA,63,99.0,2020,1,Delayed
YX,13,MAF,66,125.0,2020,1,Normal
AS,2,SEA,101,204.0,2020,1,Delayed
AS,2,SEA,101,173.0,2020,1,Delayed
AA,1,LAX,58,1774.0,2020,1,Delayed
DL,4,JFK,56,31.0,2020,1,Normal
DL,4,LGA,63,108.0,2020,1,Delayed
DL,4,SLC,107,1657.0,2020,1,Delayed
DL,4,JFK,56,253.0,2020,1,Delayed
DL,4,LGA,63,185.0,2020,1,Delayed
EV,5,CLL,21,176.0,2020,1,Delayed
EV,5,LBB,59,172.0,2020,1,Delayed
EV,5,AEX,1,253.0,2020,1,Delayed
EV,5,AMA,3,130.0,2020,1,Normal
EV,5,MFE,70,43.0,2020,1,Normal
EV,5,GPT,40,2068.0,2020,1,Delayed
EV,5,GRK,41,1162.0,2020,1,Delayed
MQ,7,ORD,83,106.0,2020,1,Delayed
OO,10,MSP,75,44.0,2020,1,Delayed
OO,10,SLC,107,162.0,2020,1,Normal
OO,10,COS,24,379.0,2020,1,Delayed
OO,10,TUS,114,91.0,2020,1,Normal
OO,10,GSP,43,34.0,2020,1,Normal
OO,10,HOB,47,127.0,2020,1,Normal
OO,10,OKC,80,150.0,2020,1,Normal
OO,10,OKC,80,75.0,2020,1,Delayed
OO,10,PSP,91,529.0,2020,1,Delayed
OO,10,ASE,5,180.0,2020,1,Delayed
OO,10,HOB,47,39.0,2020,1,Delayed
OO,10,ASE,5,21.0,2020,1,Normal
UA,11,SEA,101,90.0,2020,1,Normal
UA,11,SMF,108,129.0,2020,1,Normal
UA,11,SFO,102,50.0,2020,1,Normal
UA,11,SAT,98,227.0,2020,1,Delayed
UA,11,LAX,58,82.0,2020,1,Normal
UA,11,SNA,109,82.0,2020,1,Normal
UA,11,MIA,71,29.0,2020,1,Normal
UA,11,LAX,58,102.0,2020,1,Delayed
UA,11,DFW,31,402.0,2020,1,Delayed
UA,11,FLL,39,38.0,2020,1,Normal
UA,11,LAS,57,91.0,2020,1,Normal
UA,11,DEN,30,84.0,2020,1,Delayed
UA,11,AUS,7,1325.0,2020,1,Delayed
UA,11,SAT,98,128.0,2020,1,Delayed
UA,11,ABQ,0,110.0,2020,1,Normal
UA,11,MCO,68,64.0,2020,1,Delayed
UA,11,SFO,102,53.0,2020,1,Normal
UA,11,DEN,30,21.0,2020,1,Normal
UA,11,LAX,58,59.0,2020,1,Delayed
UA,11,SNA,109,68.0,2020,1,Normal
UA,11,SAN,97,86.0,2020,1,Normal
UA,11,SJU,106,64.0,2020,1,Normal
UA,11,PDX,86,128.0,2020,1,Normal
UA,11,AUS,7,179.0,2020,1,Delayed
UA,11,SFO,102,1196.0,2020,1,Delayed
UA,11,LAX,58,176.0,2020,1,Delayed
UA,11,SJC,105,103.0,2020,1,Delayed
UA,11,LAX,58,145.0,2020,1,Delayed
UA,11,MAF,66,112.0,2020,1,Normal
UA,11,SJC,105,87.0,2020,1,Normal
UA,11,LAS,57,101.0,2020,1,Normal
UA,11,MCO,68,105.0,2020,1,Delayed
UA,11,SFO,102,23.0,2020,1,Normal
UA,11,EGE,36,22.0,2020,1,Normal
UA,11,DFW,31,146.0,2020,1,Delayed
UA,11,OMA,81,62.0,2020,1,Normal
UA,11,SAT,98,71.0,2020,1,Normal
UA,11,DFW,31,238.0,2020,1,Delayed
UA,11,LAX,58,48.0,2020,1,Normal
UA,11,CLE,20,87.0,2020,1,Delayed
UA,11,DEN,30,25.0,2020,1,Normal
UA,11,LAS,57,93.0,2020,1,Normal
UA,11,LAS,57,80.0,2020,1,Normal
UA,11,DEN,30,24.0,2020,1,Normal
UA,11,EWR,38,45.0,2020,1,Normal
UA,11,SLC,107,323.0,2020,1,Delayed
UA,11,SNA,109,51.0,2020,1,Normal
UA,11,MSP,75,133.0,2020,1,Delayed
UA,11,EWR,38,65.0,2020,1,Delayed
UA,11,SAT,98,271.0,2020,1,Delayed
UA,11,DEN,30,124.0,2020,1,Normal
YV,12,ICT,51,24.0,2020,1,Normal
YV,12,DCA,29,21.0,2020,1,Normal
YV,12,JAN,54,35.0,2020,1,Normal
YV,12,MAF,66,16.0,2020,1,Normal
YV,12,XNA,117,91.0,2020,1,Normal
YV,12,OMA,81,306.0,2020,1,Delayed
YV,12,BRO,13,83.0,2020,1,Normal
YV,12,TUL,113,52.0,2020,1,Normal
YV,12,ATL,6,256.0,2020,1,Delayed
YV,12,MFE,70,122.0,2020,1,Normal
YV,12,CLT,22,84.0,2020,1,Normal
YV,12,DFW,31,2138.0,2020,1,Delayed
YV,12,HSV,49,52.0,2020,1,Normal
YV,12,AUS,7,1520.0,2020,1,Delayed
NK,8,DTW,34,108.0,2020,1,Delayed
NK,8,LAS,57,171.0,2020,1,Delayed
NK,8,LAS,57,206.0,2020,1,Delayed
YX,13,AUS,7,283.0,2020,1,Delayed
9E,0,MSP,75,73.0,2020,1,Normal
MQ,7,DFW,31,180.0,2020,1,Delayed
YV,12,PIT,89,21.0,2020,1,Normal
YV,12,JAX,55,39.0,2020,1,Normal
YV,12,STL,110,195.0,2020,1,Delayed
YV,12,BOI,11,36.0,2020,1,Normal
YV,12,BNA,10,400.0,2020,1,Delayed
YV,12,COS,24,224.0,2020,1,Delayed
YV,12,CRP,25,98.0,2020,1,Delayed
YV,12,RSW,96,101.0,2020,1,Delayed
YV,12,BDL,8,270.0,2020,1,Delayed
AA,1,CLT,22,53.0,2020,1,Normal
AA,1,DFW,31,91.0,2020,1,Delayed
NK,8,FLL,39,20.0,2020,1,Normal
NK,8,LAS,57,156.0,2020,1,Delayed
YX,13,PHL,87,60.0,2020,1,Delayed
EV,5,BHM,9,131.0,2020,1,Delayed
EV,5,SLC,107,343.0,2020,1,Delayed
EV,5,BTR,14,30.0,2020,1,Normal
EV,5,SHV,104,148.0,2020,1,Delayed
EV,5,JAX,55,41.0,2020,1,Normal
EV,5,DCA,29,45.0,2020,1,Normal
EV,5,GSP,43,39.0,2020,1,Normal
EV,5,MAF,66,50.0,2020,1,Normal
EV,5,MFE,70,25.0,2020,1,Normal
EV,5,CRP,25,70.0,2020,1,Delayed
EV,5,ATL,6,54.0,2020,1,Delayed
EV,5,ELP,37,102.0,2020,1,Delayed
EV,5,CLE,20,229.0,2020,1,Delayed
EV,5,MFE,70,172.0,2020,1,Delayed
EV,5,SDF,100,98.0,2020,1,Delayed
EV,5,COS,24,152.0,2020,1,Delayed
EV,5,MFE,70,156.0,2020,1,Delayed
EV,5,JAN,54,213.0,2020,1,Delayed
EV,5,BTR,14,58.0,2020,1,Delayed
EV,5,BTR,14,33.0,2020,1,Normal
EV,5,MOB,74,122.0,2020,1,Delayed
EV,5,TUL,113,37.0,2020,1,Normal
EV,5,BNA,10,51.0,2020,1,Normal
EV,5,GPT,40,168.0,2020,1,Delayed
EV,5,OMA,81,75.0,2020,1,Delayed
EV,5,MEM,69,323.0,2020,1,Delayed
B6,3,JFK,56,42.0,2020,1,Normal
B6,3,BOS,12,113.0,2020,1,Delayed
AA,1,CLT,22,64.0,2020,1,Delayed
F9,6,DEN,30,54.0,2020,1,Delayed
UA,11,FLL,39,36.0,2020,1,Normal
UA,11,CLE,20,85.0,2020,1,Delayed
UA,11,HDN,45,50.0,2020,1,Delayed
UA,11,SFO,102,115.0,2020,1,Delayed
UA,11,RSW,96,178.0,2020,1,Delayed
UA,11,ORD,83,24.0,2020,1,Normal
UA,11,MSY,76,205.0,2020,1,Delayed
UA,11,ORD,83,305.0,2020,1,Delayed
UA,11,MCO,68,34.0,2020,1,Normal
UA,11,MSY,76,143.0,2020,1,Delayed
UA,11,FLL,39,166.0,2020,1,Delayed
UA,11,FLL,39,80.0,2020,1,Delayed
UA,11,MIA,71,112.0,2020,1,Normal
UA,11,MCO,68,70.0,2020,1,Delayed
UA,11,ORD,83,104.0,2020,1,Delayed
UA,11,AUS,7,128.0,2020,1,Delayed
UA,11,PHX,88,116.0,2020,1,Delayed
UA,11,SFO,102,20.0,2020,1,Normal
UA,11,SLC,107,86.0,2020,1,Delayed
UA,11,DCA,29,79.0,2020,1,Delayed
UA,11,TPA,112,47.0,2020,1,Normal
UA,11,MCO,68,72.0,2020,1,Delayed
UA,11,ORD,83,318.0,2020,1,Delayed
UA,11,SJU,106,103.0,2020,1,Normal
UA,11,ORD,83,76.0,2020,1,Delayed
UA,11,EWR,38,118.0,2020,1,Delayed
UA,11,RDU,93,35.0,2020,1,Normal
UA,11,MCO,68,118.0,2020,1,Delayed
UA,11,MSP,75,138.0,2020,1,Delayed
UA,11,MSY,76,46.0,2020,1,Delayed
UA,11,RSW,96,53.0,2020,1,Normal
UA,11,FLL,39,83.0,2020,1,Delayed
UA,11,DEN,30,96.0,2020,1,Delayed
UA,11,MCO,68,69.0,2020,1,Normal
UA,11,EWR,38,75.0,2020,1,Delayed
UA,11,SFO,102,33.0,2020,1,Normal
UA,11,ORD,83,1466.0,2020,1,Delayed
UA,11,SJU,106,79.0,2020,1,Normal
UA,11,STT,111,221.0,2020,1,Delayed
UA,11,IAD,50,122.0,2020,1,Delayed
UA,11,MIA,71,42.0,2020,1,Delayed
YX,13,DTW,34,64.0,2020,1,Delayed
AS,2,SEA,101,66.0,2020,1,Delayed
AA,1,DFW,31,464.0,2020,1,Delayed
AA,1,DFW,31,1749.0,2020,1,Delayed
AA,1,DFW,31,172.0,2020,1,Delayed
DL,4,ATL,6,68.0,2020,1,Delayed
DL,4,ATL,6,68.0,2020,1,Normal
DL,4,JFK,56,45.0,2020,1,Delayed
DL,4,ATL,6,295.0,2020,1,Delayed
DL,4,ATL,6,128.0,2020,1,Delayed
DL,4,ATL,6,230.0,2020,1,Delayed
